Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S118759743,storm-petrel sp.,Oceanitidae/Hydrobatidae sp.,7085,1,US-MA,Nantucket,L20775753,BBC Pelagic 08272022 I,39.937687,-69.58727,2022-08-27,02:00 PM,eBird Pelagic Protocol,60,1,14.211,,57,,,"Pelagic trip aboard the Helen H out of Hyannis, MA, organized by the Brookline Bird Club (Naeem Yusuff & Bobbie Hodson). Captain Joe Huckemeyer, several mates including Matt. Departed on 08/27/2022 at 06:00, and returned to the dock on 08/28/2022 at around 17:00.    Guides/spotters: Nick Bonomo, Tom Johnson, Douglas Gochfeld, Seabird McKeon, Steve Mirick.    Checklist started over the center of Veach’s Canyon in 81 degree F water. Then we ran east out of the canyon and along the shelf edge, zigzagging and doubling back for some Mobula rays en route. 1800’ water depth at 14:42 (was much deeper over the center of the canyon, where there was minimal life evident at the surface).    2 different Giant Manta (Mobula birostrus), 2 unidentified ray sp., 1 small Fin Whale",
S118760049,Sterna sp.,Sterna sp.,6774,10,US-MA,Nantucket,L20775773,BBC Pelagic 08282022 H,40.871743,-69.619045,2022-08-28,01:00 PM,eBird Pelagic Protocol,60,1,21.735,,57,,,"Pelagic trip aboard the Helen H out of Hyannis, MA, organized by the Brookline Bird Club (Naeem Yusuff & Bobbie Hodson). Captain Joe Huckemeyer, several mates including Matt. Departed on 08/27/2022 at 06:00, and returned to the dock on 08/28/2022 at around 17:00.    Guides/spotters: Nick Bonomo, Tom Johnson, Douglas Gochfeld, Seabird McKeon, Steve Mirick.    Nantucket Shoals. 10% cloud cover, beaufort 2.    Ten minutes into the checklist we hit a temperature break at the southern end of the Nantucket Shoals where the SST went from 70 F to 63 F.    Small pod of Common Dolphin.    North Atlantic Right Whale at: 41.0258682, -69.7141562",
S118759502,small shearwater sp.,Puffinus sp.,7261,2,US-MA,Nantucket,L20730783,BBC pelagic II 08292022 G,40.410833,-69.511349,2022-08-29,12:00 PM,eBird - Traveling Count,59,1,32.226,,55,,"followed closely for a while and studied carefully because of short-tailed impression with white-appearing undertail covert area, but underwings and bill appear more like AUSH in photos",BBC pelagic II 08292022 G; 75-77F water with increasing amounts of sargassum; spent a good chunk of time chasing one and then two Puffinus shearwaters (likely Audubon’s),
S118759572,Great Shearwater,Ardenna gravis,7207,2,US-MA,Nantucket,L20730829,BBC pelagic II 08302022 C,39.857599,-69.596848,2022-08-30,08:00 AM,eBird - Traveling Count,59,1,17.926,,55,,,"BBC pelagic II 08302022 C; offshore Veatch Canyon, following a sargassum line loaded with WFSP; 5000 ft deep, 78F SST; Portuguese Man o war;  Tripletail inside a floating basket; 1 leaping Manta sp.",
S118031781,swallow sp.,Hirundinidae sp.,24305,15,US-MA,Middlesex,L941919,Minute Man NHP,42.4539878,-71.3041878,2022-09-02,05:30 PM,eBird - Traveling Count,120,1,1.207,,40,,Distant over Elm Brook,"BBC- Nighthawks Over Minute Man NHP- Leader: Kathy Dia- Pleasant 70's F, As expected ,given lack of recent reports, there were few nighthawks. But we had a lively walk and saw some interesting birds! Young Henry added scientific bird names and classification info of interest. Thank you to Jay Dia, Leslie Wittman, Greg, Ann, and Jeff and all who helped folks get on the birds we observed.",
S120563759,Black-bellied Plover/golden-plover sp.,Pluvialis sp.,5819,1,US-MA,Barnstable,L464527,First Encounter Beach,41.8215025,-70.0037241,2022-10-08,02:48 PM,eBird - Traveling Count,69,1,3.214,,1,,"long view w/heat shimmer.  slender plover, small head with shorter bill than BB, appeared dark backed, likely golden plover",,
S123111529,Hammond's Flycatcher,Empidonax hammondii,16964,1,US-MA,Barnstable,L452725,"Peterson Farm, Falmouth",41.5528395,-70.6403732,2022-11-26,08:00 AM,eBird - Traveling Count,90,1,1.609,,2,,"continuing at the NW corner of field, morning sun heated up area and out wind, feeding actively from fence line to bushes","SSBC/BBC trip, Glenn d'Entremont leader, 6 participants, Ernie L",
S125733887,Northern Lapwing,Vanellus vanellus,5856,1,US-MA,Essex,L10491583,Newburyport & vicinity,42.8113735,-70.8755356,2023-01-01,09:00 AM,eBird - Traveling Count,450,1,48.28,,24,,"Maplecroft Farm, continuing","BBC Trip, led by Laura de la Flor and Mark Burns. 26th Annual New Year's Day Birding Trip! At 9:00AM, 24 BBCers met at Cashman Park in Newburyport where we toasted in the New Year with sparkling apple cider, introduced ourselves, and reported on where we traveled from and what our first bird of the New Year was. We had splendid weather with clear sky, sunshine, light breezes, and warm temps (hi of 55df). We birded Salisbury Beach State Reservation, Parker River National Wildlife Refuge, Ipswich, and called it a day at 4:30PM at Jodrey Fish Pier in Gloucester. We tallied 58 species.",
S126229866,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1868,3,US-MA,Middlesex,L856171,Charles River Bike Path--Watertown Square,42.3651793,-71.1889118,2023-01-14,07:30 AM,eBird - Traveling Count,120,1,4.828,,13,,,BBC Charles River Watertown Bird Walk,
S131719713,Fox Sparrow,Passerella iliaca,33099,1,US-MA,Suffolk,L207348,Belle Isle Marsh,42.3910639,-70.9930195,2023-03-18,07:34 AM,eBird - Traveling Count,60,1,1.067,,15,,,I-weekly walk,
S132522055,Red-tailed Hawk (borealis),Buteo jamaicensis borealis,8512,2,US-MA,Worcester,L9439634,Wayne MacCallum Wildlife Management Area,42.29368,-71.6350793,2023-04-02,10:00 AM,eBird - Traveling Count,61,1,3.701,,2,,,Brookline Bird Club Walk - Westboro WMA - Leader Nickilas Paulson,
S133648281,Hairy Woodpecker,Leuconotopicus villosus,11427,1,US-MA,Middlesex,L572067,Brooks Estate,42.4332862,-71.1393526,2023-04-12,07:59 AM,eBird - Traveling Count,136,1,3.299,,14,,,BBC MBC walk I led,
S153861682,Turkey Vulture (Northern),Cathartes aura [aura Group],7816,2,US-MA,Plymouth,L549260,Plymouth Airport,41.9106451,-70.7294655,2023-05-28,08:15 AM,eBird - Traveling Count,195,1,3.219,,1,,,"SSBC/BBC trip, Glenn d'Entremont leader, 8 participants 8:00, 20 participants 10:00",
S140310430,Eastern Warbling Vireo,Vireo gilvus,19245,1,US-NH,Coos,L5084143,Milan  Village,44.573624,-71.186223,2023-06-02,12:38 PM,eBird - Stationary Count,20,1,,,9,,,,
S143567820,Cliff Swallow,Petrochelidon pyrrhonota,24281,1,US-ME,Somerset,L3790800,"Maine, Gilman Pond",44.9438287,-70.05445,2023-06-29,06:30 AM,eBird - Traveling Count,45,1,2.414,,3,,,"BBC trip, Eddie Giles & Glenn d'Entremont leaders, 18 participants, Paul I, Susan H",
S148564324,Western/Semipalmated Sandpiper,Calidris mauri/pusilla,6234,1,US-MA,Norfolk,L1135300,Squantum Marshes,42.2941991,-71.0211182,2023-08-13,06:27 AM,eBird - Traveling Count,214,1,1.368,,7,,"WESA/SESA - bill looked a little long and looked bulkier (while preening however), and after some commotion we couldn't refind it","BBC & SSBC Squantum walk. It was raining when we started, but after 20 minutes it cleared up, and eventually it became sunny and warm. We primarily birded the pannes but also checked the Marina Bay side, where the spit was covered.    After many weeks with the water level in the pannes being too high for too many peeps to land, we finally had enough exposed mud for the peeps to visit, and most of them were actively foraging.    High tide: 10:15am  Dan O'Brien and Glenn d'Entremont leaders, 9 participants",
S149571512,Roseate Tern,Sterna dougallii,6761,1,US-MA,Barnstable,L26870544,"BBC 8/28-8/29 Pelagic, Leg 1: Nantucket Sound and northern Nantucket Shoals",41.6331255,-70.2713117,2023-08-28,06:39 AM,eBird - Traveling Count,78,1,44.539,,56,,,"<b>Brookline Bird Club August 28-29 Overnight Pelagic</b>    <i>Leg 1: Nantucket Sound and northern Nantucket Shoals</i>    Leaders: Peter Flood, Liam Waters, Keenan Yakola    BBC trip organizers: Naeem Yusuff, Bobbie Hodson, Sebastian Jones    Data compiled by P. Flood; eBird lists by S. Jones (contact for questions or updates for eBird lists)  —  <i>Other wildlife</i>: one Mola Mola",
S149571638,jaeger sp.,Stercorarius sp. (jaeger sp.),6373,1,US-MA,Nantucket,L26871113,"BBC 8/28-8/29 Pelagic, Leg 11: East of Atlantis Canyon",39.9299897,-70.0853916,2023-08-28,04:58 PM,eBird - Traveling Count,59,1,20.535,,56,,,"<b>Brookline Bird Club August 28-29 Overnight Pelagic</b>    <i>Leg 11: East of Atlantis Canyon</i>    Leaders: Peter Flood, Liam Waters, Keenan Yakola    BBC trip organizers: Naeem Yusuff, Bobbie Hodson, Sebastian Jones    Data compiled by P. Flood; eBird lists by S. Jones (contact for questions or updates for eBird lists)  —  <i>Other wildlife</i>: Small whale/dolphin breaching very distant to the west",
S148964909,Eastern Screech-Owl,Megascops asio,8866,1,US-MA,Plymouth,L207361,Daniel Webster Wildlife Sanctuary (Mass Audubon),42.0881122,-70.6772727,2023-09-02,06:00 AM,eBird - Traveling Count,330,1,4.828,,1,,,"SSBC/BBC trip, Glenn d'Entremont leader, 13 participants, including birds 6:00 to 7:00",
S149568501,Lesser/Greater Yellowlegs,Tringa flavipes/melanoleuca,6155,25,US-MA,Essex,L129046,Plum Island--Parker River NWR & Sandy Pt. State Reservation,42.74735,-70.80824,2023-09-09,09:20 AM,eBird - Traveling Count,220,1,9.656,,7,,,"Brookline Bird Club Walk- Plum Island- leader Nick Paulson- 6 participants. Weather was cloudy to start, a few spots of drizzle. Muggy and warming during the trip, low wind. Some newer birders, so spent time sorting through the ID of the shorebirds and went down the island at a relaxed pace.",
S149748678,new world warbler sp.,Parulidae sp.,34397,5,US-MA,Essex,L129046,Plum Island--Parker River NWR & Sandy Pt. State Reservation,42.74735,-70.80824,2023-09-12,07:05 AM,eBird - Traveling Count,255,1,6.437,,11,,,"Steady, light drizzle for the first hour then overcast and humid.  High tide at 10:30.  Led BBC walk.",
S150830620,Philadelphia/Eastern Warbling Vireo,Vireo philadelphicus/gilvus,19246,1,US-MA,Worcester,L4634696,Fruitlands Museum (TTOR),42.5087739,-71.6107535,2023-09-23,07:00 AM,eBird - Traveling Count,135,1,3.219,,12,,,"Sandy Oxley and Rita Grossman lead this walk for Brookline BC and the Boxborough Birders.  51F, overcast, slight breeze.  Pockets of activity with common birds, otherwise quiet.",
S151847096,Mallard x American Black Duck (hybrid),Anas platyrhynchos x rubripes,573,1,US-MA,Essex,L129047,Parker River NWR--Hellcat,42.74143,-70.79527,2023-10-07,06:57 AM,eBird - Stationary Count,600,1,,,2,,,"Brookline Bird Club- Big Sit Hellcat Tower, Plum Island. Leader Nick Paulson. Windy and overcast with occasional showers. Generally dryer than forecast as the post tropical storm and the front to the west kept each other away from this slice of area.",
S151847100,Merlin (Taiga),Falco columbarius columbarius,12070,1,US-MA,Bristol,L455897,Gooseberry Neck,41.4869773,-71.0375977,2023-10-08,06:30 AM,eBird - Stationary Count,450,1,,,7,,,"Brookline Bird Club- Big Sit Gooseberry Neck- Leader Nick Paulson. Most of the warblers were before 10am, after that sparrow activity picked up in the parking lot as winds shifted to the SW and parking lot became less directly windy. A few participants joined me at different points during the day. Parking lot got crowded on the warm day and I gave up around 2pm. Two Big Sits in a row was too much for me to handle all day.",
S152160939,Virginia's Warbler,Leiothlypis virginiae,33986,1,US-MA,Barnstable,L27196433,Putnam Farm Conservation Area,41.8003074,-69.9881977,2023-10-08,07:00 AM,eBird - Traveling Count,75,1,.805,,3,,"continuing, overall gray warbler with obvious white eyering, shaped like NAWA, maybe slimmer, yellow wash on breast easily seen when head on, but obscure from side, yellow undertail coverts with orange tinge in places, could see color on the side of rump, never saw the rump-images show the yellow wraps around the rump (like WISP)-chip note was unique","SSBC/BBC trip, Glenn d'Entremont leader, Ernie L, Susan H, 11 participants",
S151847100,White-crowned Sparrow (Dark-lored),Zonotrichia leucophrys leucophrys/oriantha,33188,3,US-MA,Bristol,L455897,Gooseberry Neck,41.4869773,-71.0375977,2023-10-08,06:30 AM,eBird - Stationary Count,450,1,,,7,,,"Brookline Bird Club- Big Sit Gooseberry Neck- Leader Nick Paulson. Most of the warblers were before 10am, after that sparrow activity picked up in the parking lot as winds shifted to the SW and parking lot became less directly windy. A few participants joined me at different points during the day. Parking lot got crowded on the warm day and I gave up around 2pm. Two Big Sits in a row was too much for me to handle all day.",
S151847100,White-crowned Sparrow (Gambel's),Zonotrichia leucophrys gambelii,33191,1,US-MA,Bristol,L455897,Gooseberry Neck,41.4869773,-71.0375977,2023-10-08,06:30 AM,eBird - Stationary Count,450,1,,,7,,Good views of one immature bird by the toilets. Orange bill and distinct clear lores.,"Brookline Bird Club- Big Sit Gooseberry Neck- Leader Nick Paulson. Most of the warblers were before 10am, after that sparrow activity picked up in the parking lot as winds shifted to the SW and parking lot became less directly windy. A few participants joined me at different points during the day. Parking lot got crowded on the warm day and I gave up around 2pm. Two Big Sits in a row was too much for me to handle all day.",
S153336195,Eastern Meadowlark (Eastern),Sturnella magna [magna Group],33570,16,US-MA,Plymouth,L783779,Cumberland Farms--River St. Entrance,41.9631599,-70.8937454,2023-10-29,07:01 AM,eBird - Traveling Count,190,1,2.24,,3,,,BBC walk. Trip leader Ray Bedard. One participant.   Temps stayed steady on the mid 50s. Started clear then became cloudy with a light sprinkle as we got to the cars.   Highlights were the female pheasant that ran rather than flew away and the Sandhill Cranes.   High counts on Mourning Doves and Swamp Sparrows.   One Monarch butterfly was seen towards the end of the walk.,
S155764011,Snow Goose x Brant (hybrid),Anser caerulescens x Branta bernicla,321,1,US-MA,Bristol,L217786,Fort Phoenix State Reservation,41.6250751,-70.9029646,2023-11-25,01:30 PM,eBird - Traveling Count,45,1,.402,,2,,continuing hybrid,"BBC/SSBC trip, Glenn d'Entremont leader, Ernie L, 7 participants",
S158605910,Surf/Black Scoter,Melanitta perspicillata/americana,738,1930,US-MA,Barnstable,L687248,Nantucket Sound,41.4663993,-70.1628113,2023-12-02,07:13 AM,eBird Pelagic Protocol,45,1,25.388,,65,,Careful count by P. Flood and L. Waters,,
S183297995,Purple Sandpiper,Calidris maritima,6207,62,US-MA,Essex,L279945,Andrews Point,42.687714,-70.6204365,2024-03-06,10:25 AM,eBird - Traveling Count,35,1,.805,,5,,,"BBC - Midweek Hunt for Alcids and Seabirds - Leader: Barbara Volkle - Andrews Point - 50 degrees, sunny, no wind,low tide",
S168657337,hawk sp.,Accipitridae sp. (hawk sp.),8576,3,US-MA,Middlesex,L358557,Arlington Reservoir,42.4294119,-71.1891747,2024-04-14,07:02 AM,eBird - Traveling Count,115,1,1.883,,20,,"just wasn't sure. My first impression was osprey. 3 bird cirling in the sun direction. I couldn't see any red on the tails. Fair mount of patterning on the under wing. Maybe dark shoulders, but I just wasn't confident of ID.",Menotomy and BBC bird walk. 20 people at the outset.,
S171043813,Hairy Woodpecker (Eastern),Leuconotopicus villosus [villosus Group],11428,4,US-MA,Plymouth,L207418,Wompatuck SP (Plymouth Co.),42.2062945,-70.8417813,2024-04-28,05:30 AM,eBird - Traveling Count,360,1,11.265,,1,,,"SSBC/BBC trip, Eddie Giles & Glenn d'Entremont leaders, 7 participants",
S171955306,Mallard (Domestic type),Anas platyrhynchos (Domestic type),548,1,US-MA,Suffolk,L1171746,Roslindale Wetlands Urban Wild Park,42.2939332,-71.1317861,2024-05-02,07:09 AM,eBird - Traveling Count,93,1,1.046,,5,,,,
S174592417,Domestic goose sp. (Domestic type),Anser sp. (Domestic type),312,12,US-MA,Middlesex,L5062615,Magazine Beach Park,42.3550079,-71.1136758,2024-05-11,07:15 AM,eBird - Traveling Count,105,1,3.219,,20,,Most at Goose Park,Brookline Bird Club and Mass Audubon walk,
S175630042,Clapper Rail (Atlantic Coast),Rallus crepitans crepitans/waynei,5277,1,US-MA,Bristol,L2324116,Allens Pond Wildlife Sanctuary (Mass Audubon),41.5132529,-71.0139501,2024-05-19,08:00 AM,eBird - Traveling Count,146,1,4.023,,2,,,"Brookline Bird Club walk: Leader nick Paulson, no participants. Cool, overcast and windy, occasional sprinkles.",
S180200263,Eastern Towhee (Red-eyed),Pipilo erythrophthalmus erythrophthalmus/canaster,33416,17,US-MA,Plymouth,L207394,Myles Standish SF,41.858,-70.667,2024-06-05,06:42 PM,eBird - Traveling Count,125,1,4.498,,15,,,"BBC, SSBC, Friends of Myles Standish Walk.",
S205151013,Red-necked Phalarope,Phalaropus lobatus,6121,25,US-MA,Nantucket,L36107487,BBC Pelagic 25 Aug 2024 - leg 08,40.134933,-69.175241,2024-08-25,10:03 AM,eBird Pelagic Protocol,30,1,11.788,,50,,,Brookline Bird Club Pelagic.    Mammals:  North Atlantic Right Whale - 2  Fin Whale - 2    Fish:  Mola mola - 2,
S199695053,Song Sparrow (melodia/atlantica),Melospiza melodia melodia/atlantica,33278,22,US-MA,Worcester,L464598,Westboro WMA,42.2955958,-71.6157532,2024-10-20,07:45 AM,eBird - Traveling Count,155,1,4.989,,5,,,"Brookline Bird Club Walk - Westboro WMA - Leader Nickilas Paulson - 4 participants - section 2. also Forbush Bird Club Walk. Cold start, warmed later. Sunny, very little wind, glassy water on lakes. Lots of fall colors to leaves. Good pockets of birds, White-throated Sparrows throughout.",
S199695053,Spizella sp.,Spizella sp.,33014,1,US-MA,Worcester,L464598,Westboro WMA,42.2955958,-71.6157532,2024-10-20,07:45 AM,eBird - Traveling Count,155,1,4.989,,5,,Maybe field,"Brookline Bird Club Walk - Westboro WMA - Leader Nickilas Paulson - 4 participants - section 2. also Forbush Bird Club Walk. Cold start, warmed later. Sunny, very little wind, glassy water on lakes. Lots of fall colors to leaves. Good pockets of birds, White-throated Sparrows throughout.",
S204573158,loon sp.,Gavia sp.,6937,6,US-MA,Essex,L37812503,BBC Pelagic 2 November 2024 - leg 02,42.657998,-70.506263,2024-11-02,09:18 AM,eBird - Traveling Count,30,1,14.101,,50,,,5 huwh; overcast; 10-15kt N winds; 2-4’ seas; 50°f,
S204573161,passerine sp.,Passeriformes sp.,35852,1,US-MA,Essex,L37812561,BBC Pelagic 2 November 2024 - leg 04,42.624043,-70.401429,2024-11-02,10:18 AM,eBird - Traveling Count,30,1,16.493,,50,,,overcast; 10-15kt N winds; 2-4’ seas; 50°f,
S204121897,scoter sp.,Melanitta sp.,740,100,US-MA,Bristol,L2324116,Allens Pond Wildlife Sanctuary (Mass Audubon),41.5132529,-71.0139501,2024-11-10,08:30 AM,eBird - Traveling Count,150,1,4.828,,2,,,Brookline Bird Club Walk-Allens Pond WS-Leader Nick Paulson,
S204722873,Spotted Towhee,Pipilo maculatus,33386,1,US-MA,Barnstable,L467582,Provincetown Airport,42.0763425,-70.2173138,2024-11-30,08:15 AM,eBird - Traveling Count,105,1,1.609,,2,,"continuing adult male, black uppers with spots on coverts, rufous sides, black head, white belly, white outer tail feathers, call ""catbird meets eastern towhee"""" which has been recorded by others""","SSBC/BBC trip, Glenn d'Entremont leader, Kathy R, 6 participants",
S205151084,Brant (Black),Branta bernicla nigricans,317,1,US-MA,Bristol,L38512516,"1000 S Rodney French Blvd, New Bedford US-MA (41.5943,-70.9016) Fort Tabor.",41.5991093,-70.9026074,2024-12-08,10:55 AM,eBird - Traveling Count,101,1,30.209,,5,,"*Rare. Continuing bird found by the Eckersons. Many photos.  Prominent white necklace around its neck. Darker feathering on the sides of the body beyond the dark feathers on the breast, compared with Altlantic Brant. After looking through the flocks of Atlantic Brant for an hour along the shore of Rodney French Boulevard, we met Jamie Bogart. The Black Brant flew in front of us with about 100 Atlantic Brant near the entrance gate of Fort Rodman.",BBC trip. Carol Molander leading. Looking for the Black Brant was the main focus at this location.,
S215117629,gull sp.,Larinae sp.,6619,6,US-MA,Suffolk,L27516453,"Neponset River Trail, Boston US-MA 42.26951, -71.08649",42.26951,-71.086487,2025-02-23,08:46 AM,eBird - Traveling Count,153,1,4.001,,8,,,30-36° F    Dead birds (not included in checklist)    - 4 deceased Canada geese (suspected bird flu)    - 1 deceased red tailed hawk tangled in tree branches,
S230608373,American Kestrel (Northern),Falco sparverius [sparverius Group],12029,1,US-MA,Plymouth,L911700,Burrage Pond WMA,42.0212167,-70.8722806,2025-04-27,07:02 AM,eBird - Traveling Count,291,1,8.871,,6,,,"Brookline Bird Club field trip  Leader Ray Bedard plus 6 participants. Emily, Mimi, Jackie, Bob, Rob and Ben.   Clear sunny skies to start. Temps around 45. Clouds rolled in as the temperature rose to 50 and sprinkled some rain on us.   Sandhill Crane was the main target and they made us work for the sighting. We could hear them multiple times around the south impoundment but could not find them. They called as we were heading back towards the main trail and we decided to do a little bushwhacking to try and see the cranes. The Sandhill’s were spotted by Rob who got us all on the birds.   The wind kept a lot of birds hunkered down and probably kept us from hearing any American Bitterns.   Great trip and I look forward to seeing everyone soon.",
S230608373,Northern Cardinal (Common),Cardinalis cardinalis [cardinalis Group],34516,3,US-MA,Plymouth,L911700,Burrage Pond WMA,42.0212167,-70.8722806,2025-04-27,07:02 AM,eBird - Traveling Count,291,1,8.871,,6,,,"Brookline Bird Club field trip  Leader Ray Bedard plus 6 participants. Emily, Mimi, Jackie, Bob, Rob and Ben.   Clear sunny skies to start. Temps around 45. Clouds rolled in as the temperature rose to 50 and sprinkled some rain on us.   Sandhill Crane was the main target and they made us work for the sighting. We could hear them multiple times around the south impoundment but could not find them. They called as we were heading back towards the main trail and we decided to do a little bushwhacking to try and see the cranes. The Sandhill’s were spotted by Rob who got us all on the birds.   The wind kept a lot of birds hunkered down and probably kept us from hearing any American Bitterns.   Great trip and I look forward to seeing everyone soon.",
S230608554,new world sparrow sp.,Passerellidae sp.,33520,2,US-MA,Worcester,L464598,Westboro WMA,42.2955958,-71.6157532,2025-04-28,07:00 AM,eBird - Traveling Count,180,1,4.828,,10,,"May have heard Junco, and a possible Field in flight.","Brookline Bird Club Walk - Westboro WMA - Leader Nick Paulson, 10 participants, cool start, warming quick, clear, mild breeze. Good waves of Y-rumps and Palms, no orioles yet, Sora and V Rails calling.",
S232743031,Louisiana Waterthrush,Parkesia motacilla,33952,2,US-MA,Worcester,L2120241,Upton SF,42.20878,-71.60829,2025-05-03,06:50 AM,eBird - Traveling Count,295,1,7.403,,2,S Singing Bird,,"Brookline Bird Club Walk- Upton SF- Leader Nick Paulson- 1 participant. Warming quickly, a few bugs, good active migration day, with many new arrivals. Hiked main loop to rookery snd Dean Pond and back, then swamp loop. One Spotted Turtle in a vernal pool and a Northern Water Snake along the path.",
S237070026,Fish Crow,Corvus ossifragus,21570,1,US-MA,Essex,L207365,Eastern Point--General Area,42.5847513,-70.6572351,2025-05-11,06:52 AM,eBird - Traveling Count,314,1,5.633,,8,,,"Very windy found pockets of warblers and other migrants, very successful outing The Merlin app also picked up Prairie Warbler and Canada Warbler, but we could find them.",
S246117319,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-MA,Suffolk,L350679,"Millennium Park, Boston",42.2817402,-71.1812353,2025-05-25,07:55 AM,eBird - Traveling Count,161,1,.035,,1,,,,
S255776792,Red Crossbill (Northeastern or type 12),Loxia curvirostra (type 12),32536,2,US-MA,Middlesex,L3663845,Willard Brook State Forest,42.661697,-71.790321,2025-06-21,07:34 AM,eBird - Traveling Count,163,1,3.806,,5,,"Calling flyovers, audio confirmed with Tim","BBC walk, J. Forbes leader. Sunny and comfortable. Walked up Fort Hill Rd and the non Friends Loop trail before taking the Friends Loop back to the parking lot and then a brief walk along the brook.",
S259941544,Purple Finch (Eastern),Haemorhous purpureus purpureus,32325,1,US-ME,Oxford,L48574291,"Morton Cutoff Rd, Andover US-ME 45.01691, -70.83887",45.01691,-70.838874,2025-06-27,06:12 AM,eBird - Traveling Count,331,1,17.442,,10,,,,
S255776964,White-breasted Nuthatch,Sitta carolinensis,26889,2,US-MA,Middlesex,L207370,"Fresh Pond, Cambridge",42.383,-71.15,2025-06-29,07:00 AM,eBird - Traveling Count,120,1,3.219,,18,,,BBC Bird Walk Fresh Pond,
S269059519,Alder/Willow Flycatcher (Traill's Flycatcher),Empidonax alnorum/traillii,16958,1,US-MA,Middlesex,L208284,Great Meadows NWR--Concord Unit,42.4751409,-71.3295084,2025-08-21,05:59 PM,eBird - Traveling Count,128,1,.992,,14,,,Brookline Bird Club- Great Meadows NWR - Leaders: Cris Van Dyke and Kathy Dia - Seasonably mild 60's F. No Nighthawks.,
S278117213,Larus sp.,Larus sp.,6618,10,US-MA,Nantucket,L53481041,BBC pelagic 30 September 2025 -- Veatch Canyon overnight drift (pm hours),39.914888,-69.638722,2025-09-29,08:35 PM,eBird - Stationary Count,159,1,,,25,,small flock flew past early and another few with the Herring,"Back start up by 30    Mourning Cloak - 1  Green? Sea Turtle - 1  Silver-haired Bat - 1  Common Dolphin - 15    Yellowfin Tuna 2 caught  Mahi-mahi 1 caught  Mola mola 2  needlefish 1    Dip netting, fishing, and birding. Drifting overnight on the BBC Pelagic trip.    OTHER TAXA:  Salp   Spot-winged comb jelly  Fish, maybe young blue runners  Shrimp  Squid   Sargassum  Sea turtle   Mahi mahi  Tuna   Isopod   Swimming crab  Bat  Mola Mola   Common Dolphins 954",
S278117227,Lesser Black-backed Gull,Larus fuscus,6576,5,US-MA,Nantucket,L53485597,BBC Pelagic 29 September 2025 -- Leg 13,40.180757,-69.077645,2025-09-29,01:05 PM,eBird Pelagic Protocol,32,1,11.716,,52,,"Regular offshore, 5 birds following the boat together","Humpback fin, minke?",
S278117213,Passerina sp.,Passerina sp.,34626,1,US-MA,Nantucket,L53481041,BBC pelagic 30 September 2025 -- Veatch Canyon overnight drift (pm hours),39.914888,-69.638722,2025-09-29,08:35 PM,eBird - Stationary Count,159,1,,,25,,flying together with Dickcissel; audio by Sebastian and needs to be checked for Indigo or Blue Grosbeak; about 21:25,"Back start up by 30    Mourning Cloak - 1  Green? Sea Turtle - 1  Silver-haired Bat - 1  Common Dolphin - 15    Yellowfin Tuna 2 caught  Mahi-mahi 1 caught  Mola mola 2  needlefish 1    Dip netting, fishing, and birding. Drifting overnight on the BBC Pelagic trip.    OTHER TAXA:  Salp   Spot-winged comb jelly  Fish, maybe young blue runners  Shrimp  Squid   Sargassum  Sea turtle   Mahi mahi  Tuna   Isopod   Swimming crab  Bat  Mola Mola   Common Dolphins 954",
S278117224,shorebird sp.,Charadriiformes sp. (shorebird sp.),6356,1,US-MA,Nantucket,L53485616,BBC Pelagic 29 September 2025 -- Leg 15,40.038817,-69.089946,2025-09-29,02:08 PM,eBird Pelagic Protocol,29,1,11.15,,52,,,Sst 68  Fin whale,
